threshold,coverage,accuracy
0.9713898088928296,0.4010131982402346,1.0
0.9722492219615402,0.3976803092920944,1.0
0.9730303496773991,0.39434742034395415,1.0
0.9737716733703278,0.3910145313958139,1.0
0.9744420619197639,0.38768164244767367,1.0
0.9751697432031373,0.3843487534995334,1.0
0.9759360598081319,0.38101586455139314,1.0
0.9764594548229907,0.3776829756032529,1.0
0.977205782583002,0.37435008665511266,1.0
0.9777797477630075,0.3710171977069724,1.0
0.9786237183437683,0.3676843087588322,1.0
0.9793422222816266,0.3643514198106919,1.0
0.9799345262901878,0.36115184642047726,1.0
0.9806332714067316,0.357818957472337,1.0
0.9812582463381773,0.3544860685241968,1.0
0.9819829931054509,0.3511531795760565,1.0
0.9826322183978661,0.34782029062791625,1.0
0.9831548169882397,0.34448740167977604,1.0
0.9836365562126851,0.3411545127316358,1.0
0.9842886622467983,0.33782162378349556,1.0
0.984824464115342,0.3344887348353553,1.0
0.9854348784365691,0.33115584588721503,1.0
0.9861889340151866,0.3278229569390748,1.0
0.9866495833060767,0.32449006799093455,1.0
0.9873624377710175,0.3211571790427943,1.0
0.9877755965008937,0.31782429009465407,1.0
0.9883005610956362,0.3144914011465138,1.0
0.9887378908043903,0.31115851219837354,1.0
0.9892080903387197,0.3078256232502333,1.0
0.9895839295748954,0.30449273430209306,1.0
0.9902013239026363,0.3011598453539528,1.0
0.9905355516080877,0.2978269564058126,1.0
0.9911933993049369,0.2944940674576723,1.0
0.9917305423543452,0.29116117850953205,1.0
0.9922185856866442,0.28782828956139184,1.0
0.9926224709020998,0.28449540061325157,1.0
0.9929872984483914,0.2812958272230369,1.0
0.9933904427575566,0.27796293827489665,1.0
0.9937683340333923,0.27463004932675644,1.0
0.9941510713049899,0.2712971603786162,1.0
0.9944446182056186,0.2679642714304759,1.0
0.9947983415351885,0.2646313824823357,1.0
0.9949954821958183,0.26129849353419543,1.0
0.9952995494234607,0.2579656045860552,1.0
0.9957624762234776,0.25463271563791495,1.0
0.9960968330565977,0.2512998266897747,1.0
0.996312936009614,0.24796693774163445,1.0
0.9966211397641697,0.2446340487934942,1.0
0.9967520971511464,0.24130115984535394,1.0
0.9969434857719408,0.2379682708972137,1.0
0.9972389598532201,0.23463538194907346,1.0
0.9974078017414707,0.2313024930009332,1.0
0.9975985995944331,0.22796960405279296,1.0
0.997790960364793,0.22463671510465272,1.0
0.9979508876040109,0.22130382615651248,1.0
0.9980559312052062,0.2179709372083722,1.0
0.9981164267025174,0.21463804826023197,1.0
0.9982121475486827,0.21130515931209173,1.0
0.9983885139335958,0.20797227036395147,1.0
0.9985961049584025,0.20463938141581123,1.0
0.9986660366646103,0.20143980802559658,1.0
0.9988430422258081,0.19810691907745634,1.0
0.9990151338929217,0.1947740301293161,1.0
0.9991082687265783,0.19144114118117583,1.0
0.999271712417489,0.1881082522330356,1.0
0.9993697793083015,0.18477536328489536,1.0
0.9994561521541133,0.1814424743367551,1.0
0.9995379862085007,0.17810958538861485,1.0
0.9996130357793466,0.1747766964404746,1.0
0.999659994046348,0.17144380749233434,1.0
0.9997286664465358,0.1681109185441941,1.0
0.9997818541064422,0.16477802959605387,1.0
0.9998116849451789,0.1614451406479136,1.0
0.9998512630800952,0.15811225169977336,1.0
0.9998767214361528,0.15477936275163312,1.0
0.9998989847856756,0.15144647380349288,1.0
0.9999141967028977,0.14811358485535261,1.0
0.9999262852358628,0.14478069590721238,1.0
0.9999391192454382,0.14144780695907214,1.0
0.9999459499348725,0.13811491801093187,1.0
0.9999538944257468,0.13478202906279163,1.0
0.9999631790647002,0.1314491401146514,1.0
0.999969110200267,0.12811625116651112,1.0
0.9999725390764146,0.12491667777629649,1.0
0.9999766853563405,0.12158378882815625,1.0
0.999979637087498,0.118250899880016,1.0
0.99998207095556,0.11518464204772697,1.0
0.9999858773066418,0.1115851219837355,1.0
0.9999885214912222,0.10825223303559525,1.0
0.9999905443155291,0.104919344087455,1.0
0.9999926093486597,0.10158645513931476,1.0
